"campaignid","sample","family","genus","species","length","min.length","max.length","fb.length_max","reason","difference","percent.of.fb.max"
"2014-12_Geographe.Bay_stereoBRUVs","633","Monacanthidae","Meuschenia","galii",296.7722,51,289,340,"too big",7.7722,87.2859411764706
"2014-12_Geographe.Bay_stereoBRUVs","633","Monacanthidae","Acanthaluteres","brownii",585.74344,82.5,467.5,550,"too big",118.24344,106.498807272727
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Coris","auricularis",357.55727,60,340,400,"too big",17.55727,89.3893175
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Coris","auricularis",353.03224,60,340,400,"too big",13.03224,88.25806
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Coris","auricularis",352.22711,60,340,400,"too big",12.22711,88.0567775
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Ophthalmolepis","lineolatus",347.72832,60,340,400,"too big",7.72832,86.93208
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Austrolabrus","maculatus",154.17459,18.825,106.675,125.5,"too big",47.49959,122.848278884462
"2014-12_Geographe.Bay_stereoBRUVs","20","Scorpididae","Neatypus","obliquus",219.53824,33,187,220,"too big",32.53824,99.7901090909091
"2014-12_Geographe.Bay_stereoBRUVs","104","Labridae","Coris","auricularis",347.26587,60,340,400,"too big",7.26587000000001,86.8164675
"2014-12_Geographe.Bay_stereoBRUVs","143","Labridae","Pseudolabrus","biserialis",183.43241,25.8,146.2,172,"too big",37.23241,106.64675
"2014-12_Geographe.Bay_stereoBRUVs","143","Monacanthidae","Meuschenia","flavolineata",263.76011,45,255,300,"too big",8.76011,87.9200366666667
"2014-12_Geographe.Bay_stereoBRUVs","143","Labridae","Coris","auricularis",363.82397,60,340,400,"too big",23.82397,90.9559925
"2014-12_Geographe.Bay_stereoBRUVs","143","Pomacentridae","Parma","victoriae",188.2501,30,170,200,"too big",18.2501,94.12505
"2014-12_Geographe.Bay_stereoBRUVs","143","Plesiopidae","Trachinops","noarlungae",256.02028,22.5,127.5,150,"too big",128.52028,170.680186666667
"2014-12_Geographe.Bay_stereoBRUVs","143","Plesiopidae","Trachinops","noarlungae",216.55749,22.5,127.5,150,"too big",89.05749,144.37166
"2014-12_Geographe.Bay_stereoBRUVs","143","Pempherididae","Pempheris","klunzingeri",156.75103,27,153,180,"too big",3.75102999999999,87.0839055555555
"2014-12_Geographe.Bay_stereoBRUVs","143","Pempherididae","Pempheris","klunzingeri",165.73475,27,153,180,"too big",12.73475,92.0748611111111
"2014-12_Geographe.Bay_stereoBRUVs","143","Glaucosomatidae","Glaucosoma","hebraicum",181.03317,183,1037,1220,"too small",1.96682999999999,14.8387844262295
"2014-12_Geographe.Bay_stereoBRUVs","592","Labridae","Eupetrichthys","angustipes",161.93697,18.6,105.4,124,"too big",56.53697,130.594330645161
"2014-12_Geographe.Bay_stereoBRUVs","22","Odacidae","Neoodax","balteatus",135.21071,21,119,140,"too big",16.21071,96.5790785714286
"2014-12_Geographe.Bay_stereoBRUVs","346","Labridae","Coris","auricularis",348.16087,60,340,400,"too big",8.16086999999999,87.0402175
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-4","Labridae","Coris","auricularis",347.258,60,340,400,"too big",7.25799999999998,86.8145
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-4","Pomacentridae","Parma","victoriae",184.11785,30,170,200,"too big",14.11785,92.058925
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-4","Labridae","Pseudolabrus","biserialis",149.08603,25.8,146.2,172,"too big",2.88603000000001,86.6779244186046
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-4","Labridae","Coris","auricularis",354.87927,60,340,400,"too big",14.87927,88.7198175
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Eupetrichthys","angustipes",138.78998,18.6,105.4,124,"too big",33.38998,111.927403225806
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Coris","auricularis",353.82033,60,340,400,"too big",13.82033,88.4550825
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Pseudolabrus","biserialis",176.34761,25.8,146.2,172,"too big",30.14761,102.527680232558
"2014-12_Geographe.Bay_stereoBRUVs","46","Aracanidae","Anoplocapros","amygdaloides",284.75404,45,255,300,"too big",29.75404,94.9180133333333
"2014-12_Geographe.Bay_stereoBRUVs","46","Rhinobatidae","Aptychotrema","vincentiana",867.56263,118.5,671.5,790,"too big",196.06263,109.81805443038
"2014-12_Geographe.Bay_stereoBRUVs","858","Labridae","Coris","auricularis",389.62499,60,340,400,"too big",49.62499,97.4062475
"2014-12_Geographe.Bay_stereoBRUVs","858","Labridae","Coris","auricularis",349.97888,60,340,400,"too big",9.97888,87.49472
"2014-12_Geographe.Bay_stereoBRUVs","858","Aracanidae","Anoplocapros","amygdaloides",312.62088,45,255,300,"too big",57.62088,104.20696
"2014-12_Geographe.Bay_stereoBRUVs","122","Ostraciidae","Aracana","ornata",141.53754,22.5,127.5,150,"too big",14.03754,94.35836
"2014-12_Geographe.Bay_stereoBRUVs","106","Labridae","Coris","auricularis",347.10171,60,340,400,"too big",7.10171000000003,86.7754275
"2014-12_Geographe.Bay_stereoBRUVs","106","Labridae","Eupetrichthys","angustipes",143.87473,18.6,105.4,124,"too big",38.47473,116.028008064516
"2014-12_Geographe.Bay_stereoBRUVs","282","Labridae","Austrolabrus","maculatus",136.04891,18.825,106.675,125.5,"too big",29.37391,108.405505976096
"2014-12_Geographe.Bay_stereoBRUVs","282","Labridae","Coris","auricularis",342.838,60,340,400,"too big",2.83800000000002,85.7095
"2014-12_Geographe.Bay_stereoBRUVs","115","Ostraciidae","Aracana","aurita",187.11287,30,170,200,"too big",17.11287,93.556435
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Austrolabrus","maculatus",131.98298,18.825,106.675,125.5,"too big",25.30798,105.165721115538
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Pseudolabrus","biserialis",193.46999,25.8,146.2,172,"too big",47.26999,112.482552325581
"2014-12_Geographe.Bay_stereoBRUVs","791","Scorpididae","Scorpis","georgiana",281.77119,49.5,280.5,330,"too big",1.27118999999999,85.3852090909091
"2014-12_Geographe.Bay_stereoBRUVs","267","Rhinobatidae","Aptychotrema","vincentiana",683.30471,118.5,671.5,790,"too big",11.80471,86.4942670886076
"2014-12_Geographe.Bay_stereoBRUVs","267","Aracanidae","Anoplocapros","amygdaloides",284.04892,45,255,300,"too big",29.04892,94.6829733333333
"2014-12_Geographe.Bay_stereoBRUVs","375","Haemulidae","Plectorhinchus","flavomaculatus",0.81429,90,510,600,"too small",89.18571,0.135715
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Austrolabrus","maculatus",0.2201,18.825,106.675,125.5,"too small",18.6049,0.175378486055777
"2014-12_Geographe.Bay_stereoBRUVs","375","Monacanthidae","Meuschenia","flavolineata",1.74601,45,255,300,"too small",43.25399,0.582003333333333
"2014-12_Geographe.Bay_stereoBRUVs","375","Pomacentridae","Parma","victoriae",0.33615,30,170,200,"too small",29.66385,0.168075
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Pseudolabrus","biserialis",0.42011,25.8,146.2,172,"too small",25.37989,0.24425
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Pseudolabrus","biserialis",0.68308,25.8,146.2,172,"too small",25.11692,0.397139534883721
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Pseudolabrus","biserialis",0.26506,25.8,146.2,172,"too small",25.53494,0.154104651162791
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Pseudolabrus","biserialis",0.225,25.8,146.2,172,"too small",25.575,0.130813953488372
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Pseudolabrus","biserialis",0.32553,25.8,146.2,172,"too small",25.47447,0.189261627906977
"2014-12_Geographe.Bay_stereoBRUVs","375","Monacanthidae","Meuschenia","galii",0.62707,51,289,340,"too small",50.37293,0.184432352941176
"2014-12_Geographe.Bay_stereoBRUVs","375","Monacanthidae","Meuschenia","galii",1.09266,51,289,340,"too small",49.90734,0.321370588235294
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Ophthalmolepis","lineolatus",0.71911,60,340,400,"too small",59.28089,0.1797775
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Bodianus","frenchii",0.51675,67.5,382.5,450,"too small",66.98325,0.114833333333333
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Ophthalmolepis","lineolatus",0.47998,60,340,400,"too small",59.52002,0.119995
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Ophthalmolepis","lineolatus",0.20073,60,340,400,"too small",59.79927,0.0501825
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Ophthalmolepis","lineolatus",0.73095,60,340,400,"too small",59.26905,0.1827375
"2014-12_Geographe.Bay_stereoBRUVs","375","Neosebastidae","Neosebastes","pandus",0.60186,75,425,500,"too small",74.39814,0.120372
"2014-12_Geographe.Bay_stereoBRUVs","375","Mullidae","Upeneichthys","vlamingii",0.41615,52.5,297.5,350,"too small",52.08385,0.1189
"2014-12_Geographe.Bay_stereoBRUVs","375","Serranidae","Hypoplectrodes","nigroruber",5.36879,45,255,300,"too small",39.63121,1.78959666666667
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Notolabrus","parilus",0.76754,73.5,416.5,490,"too small",72.73246,0.156640816326531
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Notolabrus","parilus",1.07109,73.5,416.5,490,"too small",72.42891,0.218589795918367
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Notolabrus","parilus",0.66314,73.5,416.5,490,"too small",72.83686,0.135334693877551
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.5857,60,340,400,"too small",59.4143,0.146425
"2014-12_Geographe.Bay_stereoBRUVs","375","Pomacentridae","Chromis","klunzingeri",0.24793,9.75,55.25,65,"too small",9.50207,0.381430769230769
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.41886,60,340,400,"too small",59.58114,0.104715
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.49268,60,340,400,"too small",59.50732,0.12317
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.30396,60,340,400,"too small",59.69604,0.07599
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.30763,60,340,400,"too small",59.69237,0.0769075
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.25552,60,340,400,"too small",59.74448,0.06388
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.44633,60,340,400,"too small",59.55367,0.1115825
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",1.93927,60,340,400,"too small",58.06073,0.4848175
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.45239,60,340,400,"too small",59.54761,0.1130975
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.31682,60,340,400,"too small",59.68318,0.079205
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.38668,60,340,400,"too small",59.61332,0.09667
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.68947,60,340,400,"too small",59.31053,0.1723675
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.44543,60,340,400,"too small",59.55457,0.1113575
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.21693,60,340,400,"too small",59.78307,0.0542325
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.33603,60,340,400,"too small",59.66397,0.0840075
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.24241,60,340,400,"too small",59.75759,0.0606025
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.24638,60,340,400,"too small",59.75362,0.061595
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",0.75026,60,340,400,"too small",59.24974,0.187565
"2014-12_Geographe.Bay_stereoBRUVs","375","Myliobatidae","Myliobatis","tenuicaudatus",3.56397,225,1275,1500,"too small",221.43603,0.237598
"2014-12_Geographe.Bay_stereoBRUVs","375","Pempherididae","Pempheris","klunzingeri",0.7876,27,153,180,"too small",26.2124,0.437555555555556
"2014-12_Geographe.Bay_stereoBRUVs","2","Labridae","Austrolabrus","maculatus",161.7321,18.825,106.675,125.5,"too big",55.0571,128.870199203187
"2014-12_Geographe.Bay_stereoBRUVs","2","Labridae","Pseudolabrus","biserialis",165.50243,25.8,146.2,172,"too big",19.30243,96.2223430232558
"2014-12_Geographe.Bay_stereoBRUVs","2","Labridae","Pseudolabrus","biserialis",157.35717,25.8,146.2,172,"too big",11.15717,91.486726744186
"2014-12_Geographe.Bay_stereoBRUVs","2","Labridae","Coris","auricularis",354.98818,60,340,400,"too big",14.98818,88.747045
"2014-12_Geographe.Bay_stereoBRUVs","316","Labridae","Austrolabrus","maculatus",118.09506,18.825,106.675,125.5,"too big",11.42006,94.0996494023904
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Ostraciidae","Aracana","ornata",157.80774,22.5,127.5,150,"too big",30.30774,105.20516
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Oplegnathidae","Oplegnathus","woodwardi",405.55037,67.5,382.5,450,"too big",23.05037,90.1223044444444
"2014-12_Geographe.Bay_stereoBRUVs","570","Ostraciidae","Aracana","ornata",204.87366,22.5,127.5,150,"too big",77.37366,136.58244
"2014-12_Geographe.Bay_stereoBRUVs","570","Aracanidae","Anoplocapros","amygdaloides",320.40736,45,255,300,"too big",65.40736,106.802453333333
"2014-12_Geographe.Bay_stereoBRUVs","570","Aracanidae","Anoplocapros","amygdaloides",346.75147,45,255,300,"too big",91.75147,115.583823333333
"2014-12_Geographe.Bay_stereoBRUVs","69","Aracanidae","Anoplocapros","amygdaloides",301.0471,45,255,300,"too big",46.0471,100.349033333333
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Pomacentridae","Parma","victoriae",176.51177,30,170,200,"too big",6.51177000000001,88.255885
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Coris","auricularis",369.28743,60,340,400,"too big",29.28743,92.3218575
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Monacanthidae","Meuschenia","flavolineata",279.88687,45,255,300,"too big",24.88687,93.2956233333333
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Coris","auricularis",358.65944,60,340,400,"too big",18.65944,89.66486
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Pseudolabrus","biserialis",174.11559,25.8,146.2,172,"too big",27.91559,101.229994186046
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Pseudolabrus","biserialis",193.82513,25.8,146.2,172,"too big",47.62513,112.689029069767
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Bodianus","frenchii",388.82381,67.5,382.5,450,"too big",6.32380999999998,86.4052911111111
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Ophthalmolepis","lineolatus",353.23288,60,340,400,"too big",13.23288,88.30822
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Pseudolabrus","biserialis",177.32409,25.8,146.2,172,"too big",31.12409,103.095401162791
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",85.38136,9.75,55.25,65,"too big",30.13136,131.355938461538
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",84.83266,9.75,55.25,65,"too big",29.58266,130.511784615385
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",94.29823,9.75,55.25,65,"too big",39.04823,145.0742
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",70.66915,9.75,55.25,65,"too big",15.41915,108.721769230769
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",84.57147,9.75,55.25,65,"too big",29.32147,130.109953846154
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",88.95087,9.75,55.25,65,"too big",33.70087,136.847492307692
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",74.11827,9.75,55.25,65,"too big",18.86827,114.028107692308
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",83.9373,9.75,55.25,65,"too big",28.6873,129.134307692308
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Parma","victoriae",170.17065,30,170,200,"too big",0.170649999999995,85.085325
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Kyphosidae","Girella","zebra",343.27149,51,289,340,"too big",54.27149,100.962202941176
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Coris","auricularis",356.35452,60,340,400,"too big",16.35452,89.08863
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pempherididae","Pempheris","klunzingeri",166.12176,27,153,180,"too big",13.12176,92.2898666666667
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pempherididae","Pempheris","klunzingeri",168.22379,27,153,180,"too big",15.22379,93.4576611111111
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pempherididae","Pempheris","klunzingeri",156.97525,27,153,180,"too big",3.97524999999999,87.2084722222222
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pempherididae","Pempheris","klunzingeri",154.88441,27,153,180,"too big",1.88441,86.0468944444444
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Ophthalmolepis","lineolatus",352.9228,60,340,400,"too big",12.9228,88.2307
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Coris","auricularis",349.82821,60,340,400,"too big",9.82821000000001,87.4570525
"2014-12_Geographe.Bay_stereoBRUVs","352","Labridae","Eupetrichthys","angustipes",138.05176,18.6,105.4,124,"too big",32.65176,111.332064516129
"2014-12_Geographe.Bay_stereoBRUVs","352","Labridae","Austrolabrus","maculatus",115.87644,18.825,106.675,125.5,"too big",9.20144000000001,92.3318247011952
"2014-12_Geographe.Bay_stereoBRUVs","828","Labridae","Austrolabrus","maculatus",125.38559,18.825,106.675,125.5,"too big",18.71059,99.9088366533864
"2014-12_Geographe.Bay_stereoBRUVs","828","Odacidae","Siphonognathus","beddomei",107.82405,18,102,120,"too big",5.82405,89.853375
"2014-12_Geographe.Bay_stereoBRUVs","828","Labridae","Pictilabrus","laticlavius",203.09319,34.5,195.5,230,"too big",7.59318999999999,88.3013869565217
"2014-12_Geographe.Bay_stereoBRUVs","527","Echeneidae","Echeneis","naucrates",154.4606,165,935,1100,"too small",10.5394,14.0418727272727
"2014-12_Geographe.Bay_stereoBRUVs","527","Ostraciidae","Aracana","aurita",216.02544,30,170,200,"too big",46.02544,108.01272
"2014-12_Geographe.Bay_stereoBRUVs","492","Monacanthidae","Nelusetta","ayraud",98.17809,150,850,1000,"too small",51.82191,9.817809
"2014-12_Geographe.Bay_stereoBRUVs","492","Monacanthidae","Nelusetta","ayraud",111.36434,150,850,1000,"too small",38.63566,11.136434
"2014-12_Geographe.Bay_stereoBRUVs","492","Monacanthidae","Nelusetta","ayraud",98.55884,150,850,1000,"too small",51.44116,9.855884
"2014-12_Geographe.Bay_stereoBRUVs","832","Labridae","Eupetrichthys","angustipes",131.16106,18.6,105.4,124,"too big",25.76106,105.775048387097
"2014-12_Geographe.Bay_stereoBRUVs","832","Labridae","Ophthalmolepis","lineolatus",345.52767,60,340,400,"too big",5.52767,86.3819175
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Monacanthidae","Meuschenia","flavolineata",269.61227,45,255,300,"too big",14.61227,89.8707566666667
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pempherididae","Pempheris","klunzingeri",191.68628,27,153,180,"too big",38.68628,106.492377777778
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pempherididae","Pempheris","klunzingeri",181.96118,27,153,180,"too big",28.96118,101.089544444444
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pempherididae","Pempheris","klunzingeri",153.71037,27,153,180,"too big",0.710370000000012,85.39465
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pempherididae","Pempheris","klunzingeri",198.46246,27,153,180,"too big",45.46246,110.256922222222
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pempherididae","Pempheris","klunzingeri",160.84809,27,153,180,"too big",7.84809000000001,89.36005
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pempherididae","Pempheris","klunzingeri",206.78022,27,153,180,"too big",53.78022,114.8779
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Labridae","Pseudolabrus","biserialis",212.8985,25.8,146.2,172,"too big",66.6985,123.778197674419
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Labridae","Pseudolabrus","biserialis",155.98541,25.8,146.2,172,"too big",9.78541000000001,90.6891918604651
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pomacentridae","Chromis","klunzingeri",88.12637,9.75,55.25,65,"too big",32.87637,135.579030769231
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pomacentridae","Chromis","klunzingeri",84.7705,9.75,55.25,65,"too big",29.5205,130.416153846154
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Pomacentridae","Parma","victoriae",197.41309,30,170,200,"too big",27.41309,98.706545
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Monacanthidae","Acanthaluteres","brownii",508.35272,82.5,467.5,550,"too big",40.85272,92.4277672727273
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Labridae","Coris","auricularis",381.72442,60,340,400,"too big",41.72442,95.431105
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Labridae","Coris","auricularis",358.07883,60,340,400,"too big",18.07883,89.5197075
"2014-12_Geographe.Bay_stereoBRUVs","GBR2-1","Labridae","Coris","auricularis",341.08945,60,340,400,"too big",1.08945,85.2723625
"2014-12_Geographe.Bay_stereoBRUVs","236","Labridae","Eupetrichthys","angustipes",121.92904,18.6,105.4,124,"too big",16.52904,98.3298709677419
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",342.81083,60,340,400,"too big",2.81083000000001,85.7027075
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Austrolabrus","maculatus",110.45954,18.825,106.675,125.5,"too big",3.78454000000001,88.0155697211155
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",100.08958,150,850,1000,"too small",49.91042,10.008958
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",96.60103,150,850,1000,"too small",53.39897,9.660103
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",124.16227,150,850,1000,"too small",25.83773,12.416227
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",110.62078,150,850,1000,"too small",39.37922,11.062078
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",102.17173,150,850,1000,"too small",47.82827,10.217173
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",101.38237,150,850,1000,"too small",48.61763,10.138237
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",113.76966,150,850,1000,"too small",36.23034,11.376966
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",106.06345,150,850,1000,"too small",43.93655,10.606345
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",360.43341,60,340,400,"too big",20.43341,90.1083525
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Eupetrichthys","angustipes",116.54754,18.6,105.4,124,"too big",11.14754,93.9899516129032
"2014-12_Geographe.Bay_stereoBRUVs","1","Platycephalidae","Platycephalus","speculator",106.81464,135,765,900,"too small",28.18536,11.8682933333333
"2014-12_Geographe.Bay_stereoBRUVs","1","Platycephalidae","Platycephalus","speculator",124.88341,135,765,900,"too small",10.11659,13.8759344444444
"2014-12_Geographe.Bay_stereoBRUVs","611","Apogonidae","Ostorhinchus","victoriae",98.20191,12,68,80,"too big",30.20191,122.7523875
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Coris","auricularis",346.11621,60,340,400,"too big",6.11621000000002,86.5290525
"2014-12_Geographe.Bay_stereoBRUVs","528","Apogonidae","Ostorhinchus","victoriae",107.83624,12,68,80,"too big",39.83624,134.7953
"2014-12_Geographe.Bay_stereoBRUVs","528","Labridae","Austrolabrus","maculatus",129.63492,18.825,106.675,125.5,"too big",22.95992,103.294756972112
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Eupetrichthys","angustipes",122.3878,18.6,105.4,124,"too big",16.9878,98.6998387096774
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Eupetrichthys","angustipes",109.9548,18.6,105.4,124,"too big",4.55480000000001,88.6732258064516
"2014-12_Geographe.Bay_stereoBRUVs","503","Ostraciidae","Aracana","ornata",193.92533,22.5,127.5,150,"too big",66.42533,129.283553333333
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",108.37043,150,850,1000,"too small",41.62957,10.837043
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",117.58664,150,850,1000,"too small",32.41336,11.758664
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",86.68004,150,850,1000,"too small",63.31996,8.668004
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",102.91121,150,850,1000,"too small",47.08879,10.291121
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",116.87866,150,850,1000,"too small",33.12134,11.687866
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",110.80739,150,850,1000,"too small",39.19261,11.080739
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",116.44907,150,850,1000,"too small",33.55093,11.644907
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",111.55956,150,850,1000,"too small",38.44044,11.155956
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",104.02861,150,850,1000,"too small",45.97139,10.402861
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",110.49482,150,850,1000,"too small",39.50518,11.049482
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",100.45865,150,850,1000,"too small",49.54135,10.045865
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",114.57907,150,850,1000,"too small",35.42093,11.457907
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",97.10746,150,850,1000,"too small",52.89254,9.710746
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Nelusetta","ayraud",107.74029,150,850,1000,"too small",42.25971,10.774029
