OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
714	0	714_L11.avi	10190	714_R12.avi	9580	5.66678	P1	2.05761	165.50138	2.80494	1.31057	1653.34933	26.22174	36.71343	0.50543	701.15825	-205.05073	-1483.20441	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
714	2	714_L11.avi	25156	714_R12.avi	24546	13.98955	P1	10.38038	333.06432	2.30446	5.67989	2307.07078	13.28861	1.07068	4.71177	-477.53927	-230.58349	-2245.298	Labridae	Coris	auricularis	37384088	1	M	Passing			
714	4	714_L11.avi	34022	714_R12.avi	33412	18.92003	P1	15.31087	254.77394	1.72914	4.64718	2343.20593	5.29835	1.93623	1.68429	-201.61019	-78.56133	-2333.19426	Carangidae	Pseudocaranx	spp		1	AD	Passing			
714	5	714_L11.avi	34068	714_R12.avi	33458	18.94561	P1	15.33645	241.69861	3.14363	3.84521	1971.13929	11.11615	23.64761	3.68599	363.11191	-112.13693	-1934.15748	Carangidae	Pseudocaranx	spp		1	AD	Passing			
714	6	714_L11.avi	34068	714_R12.avi	33458	18.94561	P1	15.33645	230.81055	1.87977	3.47452	1911.32586	2.81928	12.52503	5.84198	45.01622	-82.53151	-1909.01247	Carangidae	Pseudocaranx	spp		1	AD	Passing			
714	7	714_L11.avi	48203	714_R12.avi	47593	26.80625	P1	23.19709	263.65403	4.88106	2.4416	2421.51378	18.85656	28.44002	24.67713	776.64759	-96.60925	-2291.55279	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
714	8	714_L11.avi	55612	714_R12.avi	55002	30.92648	P1	27.31732	289.01284	5.78858	3.07784	2242.77439	26.92598	52.62691	8.18049	-905.09447	460.73809	-1999.64031	Ostraciidae	Anoplocapros	amygdaloides	37466015	1	AD	Passing			
714	9	714_L11.avi	58445	714_R12.avi	57835	32.50195	P1	28.89278	94.43623	2.34609	2.7765	1679.22085	14.49032	27.01202	14.92999	-96.84863	-408.85445	-1625.80474	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
714	10	714_L11.avi	58480	714_R12.avi	57870	32.52141	P1	28.91225	87.88415	2.18086	3.35674	1588.79472	12.62542	26.53862	1.32401	-138.77907	-318.33743	-1550.37748	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
714	12	714_L11.avi	58768	714_R12.avi	58158	32.68157	P1	29.07241	100.83779	6.05002	4.26045	2227.49103	26.93083	58.38371	0.03585	-1005.16995	-86.24199	-1985.92849	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
714	13	714_L11.avi	74526	714_R12.avi	73916	41.44478	P1	37.83561	408.31635	1.83784	1.78942	1852.6193	15.40832	4.44677	6.30901	-460.00496	175.18405	-1786.03031	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
714	14	714_L11.avi	90207	714_R12.avi	89597	50.16517	P1	46.556	196.45929	0.9878	1.93818	1224.47385	5.87774	12.45115	2.8736	74.64263	-100.75715	-1218.03641	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	15	714_L11.avi	90303	714_R12.avi	89693	50.21855	P1	46.60939	215.70304	1.08639	1.72758	1315.86151	12.5663	17.929	47.46622	-276.17477	75.43224	-1284.3399	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	16	714_L11.avi	90317	714_R12.avi	89707	50.22634	P1	46.61717	143.34538	1.1999	4.95585	1292.54412	17.31367	20.49848	37.82822	-337.68442	-184.2175	-1233.9787	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	17	714_L11.avi	90348	714_R12.avi	89738	50.24358	P1	46.63441	227.05968	5.68852	3.10617	3111.31737	18.5342	12.05596	16.61253	-988.35144	35.71751	-2949.94601	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	18	714_L11.avi	90371	714_R12.avi	89761	50.25637	P1	46.6472	249.51501	1.92757	4.43301	1586.09108	23.46064	17.83135	13.38123	-609.9107	-163.52934	-1454.97492	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	19	714_L11.avi	90381	714_R12.avi	89771	50.26193	P1	46.65276	278.46367	2.21515	3.68842	1792.28187	10.70215	20.73365	24.75757	-263.73565	203.03032	-1761.10661	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	20	714_L11.avi	90391	714_R12.avi	89781	50.26749	P1	46.65832	257.83732	4.32161	3.05394	2038.51889	18.26649	35.87523	4.79748	545.71411	332.34036	-1935.79577	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	21	714_L11.avi	90391	714_R12.avi	89781	50.26749	P1	46.65832	263.07733	7.24833	6.12587	2852.22523	13.91055	28.6574	1.14599	-678.14794	-101.44811	-2768.57588	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	22	714_L11.avi	90400	714_R12.avi	89790	50.27249	P1	46.66333	122.84422	0.80631	2.34953	1220.81149	6.14817	2.01234	12.49648	-105.79624	-76.82713	-1213.7897	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	23	714_L11.avi	90428	714_R12.avi	89818	50.28807	P1	46.6789	298.08403	4.63159	1.57014	2088.46948	14.67561	39.18599	22.1955	495.98294	184.26558	-2020.3346	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	24	714_L11.avi	90437	714_R12.avi	89827	50.29307	P1	46.68391	140.00653	1.51045	2.52675	1159.83255	15.16259	38.92664	23.12963	-297.35946	-60.06213	-1119.45586	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	25	714_L11.avi	90459	714_R12.avi	89849	50.30531	P1	46.69614	277.43259	1.04121	2.70256	1488.66279	8.52539	4.26134	43.02228	217.00381	-40.17152	-1472.21347	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	26	714_L11.avi	90477	714_R12.avi	89867	50.31532	P1	46.70615	433.28315	9.56207	18.41874	3786.65896	18.66907	16.53256	0.28356	-1207.50204	105.65431	-3587.41718	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	27	714_L11.avi	90490	714_R12.avi	89880	50.32254	P1	46.71338	120.32009	0.87398	1.51792	1116.04657	2.79301	14.11166	21.97525	-34.82465	-41.76981	-1114.7208	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	28	714_L11.avi	90491	714_R12.avi	89881	50.3231	P1	46.71394	126.29385	2.9808	2.95666	1654.91901	17.16943	43.0876	26.49078	-488.52737	1.41409	-1581.16917	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	29	714_L11.avi	90509	714_R12.avi	89899	50.33311	P1	46.72395	226.72053	3.40839	7.35381	1788.25054	19.40124	40.41841	20.18273	-562.1826	-191.87223	-1686.7056	Labridae	Coris	auricularis	37384088	1	F	Passing			
714	31	714_L11.avi	103901	714_R12.avi	103291	57.78056	P1	54.17139	765.72984	4.05979	9.85201	3738.47305	8.46658	1.63595	1.29359	-384.15197	-394.20107	-3697.73086	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
714	32	714_L11.avi	112163	714_R12.avi	111553	62.37515	P1	58.76599	625.65638	1.35078	13.15394	1390.34005	18.13553	16.06278	1.04589	109.58418	-418.66118	-1321.27195	Myliobatidae	Myliobatis	australis	37039001	1	AD	Passing			
714	33	714_L11.avi	112271	714_R12.avi	111661	62.43521	P1	58.82605	536.6993	8.66303	3.65302	3304.14513	20.69695	22.31972	0.00951	1165.1901	77.5436	-3090.90505	Myliobatidae	Myliobatis	australis	37039001	1	AD	Passing			
714	34	714_L11.avi	112275	714_R12.avi	111665	62.43744	P1	58.82827	541.7146	8.31706	4.82478	3310.87864	22.04508	19.50335	0.5202	1240.79523	68.63313	-3068.8164	Myliobatidae	Myliobatis	australis	37039001	1	AD	Passing			
714	35	714_L11.avi	112628	714_R12.avi	112018	62.63374	P1	59.02458	524.81025	5.73603	16.11113	3206.77641	17.23089	9.48192	6.57829	-926.52831	-209.51217	-3062.85241	Myliobatidae	Myliobatis	australis	37039001	1	AD	Passing			
272	2	272_L25.avi	11490	272_R26.avi	10510	6.38972	P1	1.13836	95.92475	0.97721	1.14516	1168.27007	14.5926	11.68085	15.36238	-288.65096	-57.58575	-1130.58368	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
272	3	272_L25.avi	11613	272_R26.avi	10633	6.45812	P1	1.20676	87.25297	5.45891	9.74128	3676.41714	12.6447	9.53046	23.59295	668.93903	447.43541	-3587.25036	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
272	4	272_L25.avi	15867	272_R26.avi	14887	8.82382	P1	3.57246	197.07515	1.71542	4.12282	1944.2977	16.71277	8.2216	31.98075	269.70362	-489.78133	-1862.16748	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
272	5	272_L25.avi	18301	272_R26.avi	17321	10.1774	P1	4.92604	230.99042	2.36308	2.61082	2275.05157	14.12777	9.01918	1.57707	-369.27607	-414.72874	-2206.23999	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
272	6	272_L25.avi	21657	272_R26.avi	20677	12.04371	P1	6.79235	113.81945	5.55106	9.47433	2365.36409	21.32716	43.83186	26.59045	773.00349	-377.52254	-2203.38141	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
272	7	272_L25.avi	21661	272_R26.avi	20681	12.04593	P1	6.79457	81.22128	2.20362	3.29389	1997.2317	16.21698	16.70306	17.93631	65.00438	-553.97739	-1917.76379	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
272	8	272_L25.avi	32630	272_R26.avi	31650	18.14592	P1	12.89456	286.83198	1.79526	6.13843	2456.10607	9.46571	4.06975	1.42229	-94.71814	-392.66229	-2422.6642	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
272	9	272_L25.avi	32666	272_R26.avi	31686	18.16594	P1	12.91458	174.75566	4.29862	2.96407	2345.51316	12.52722	27.99069	28.62448	-449.81343	-237.68548	-2289.67366	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
272	10	272_L25.avi	38878	272_R26.avi	37898	21.62051	P1	16.36915	218.7411	3.2433	2.53261	2553.42129	6.42862	13.32775	10.0443	-282.83253	-41.73128	-2537.36567	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
272	11	272_L25.avi	38974	272_R26.avi	37994	21.6739	P1	16.42253	228.3957	2.20525	5.55594	1918.03495	12.60616	14.93922	10.85067	369.74586	-196.26587	-1871.79747	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
272	12	272_L25.avi	38986	272_R26.avi	38006	21.68057	P1	16.42921	232.53195	1.1071	4.49194	1626.198	17.41746	2.42041	8.59595	167.4034	-457.08151	-1551.63544	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
272	14	272_L25.avi	46637	272_R26.avi	45657	25.93538	P1	20.68402	143.42352	5.39991	1.47584	2033.75043	14.63243	49.58858	8.57284	-507.72143	-78.53795	-1967.78849	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	15	272_L25.avi	46637	272_R26.avi	45657	25.93538	P1	20.68402	157.2523	6.40077	2.4521	2207.947	17.19779	51.32185	3.57114	-628.18669	-177.6617	-2109.22919	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	16	272_L25.avi	46638	272_R26.avi	45658	25.93594	P1	20.68457	72.68368	1.87217	4.6455	1470.80097	14.46676	25.10192	1.78595	364.77038	-44.15324	-1424.16592	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	17	272_L25.avi	46641	272_R26.avi	45661	25.9376	P1	20.68624	57.05345	1.17536	4.09554	1419.0444	16.25108	2.75493	8.28097	378.09497	-121.4286	-1362.34588	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	19	272_L25.avi	46644	272_R26.avi	45664	25.93927	P1	20.68791	66.68322	1.06192	4.30326	1345.20986	17.99209	1.20872	8.27416	350.39108	-223.33762	-1279.42799	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	20	272_L25.avi	46659	272_R26.avi	45679	25.94761	P1	20.69625	147.93137	3.33099	1.68841	2153.12257	14.57715	19.36599	5.00701	-540.83606	-34.02295	-2083.81275	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	21	272_L25.avi	46728	272_R26.avi	45748	25.98599	P1	20.73462	81.00945	0.53056	0.7124	764.85752	10.47704	12.95379	23.33388	-54.66604	127.88926	-752.1057	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	22	272_L25.avi	46729	272_R26.avi	45749	25.98654	P1	20.73518	74.32142	0.78195	1.00233	944.87205	20.00101	17.92978	2.81571	-261.63651	189.71636	-887.88357	Carangidae	Pseudocaranx	spp		1	AD	Passing			
272	23	272_L25.avi	47823	272_R26.avi	46843	26.59493	P1	21.34357	1007.08575	2.32475	5.53476	2187.84632	15.78412	3.3151	3.95537	-248.02695	-540.97579	-2105.35017	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
272	24	272_L25.avi	49583	272_R26.avi	48603	27.57368	P1	22.32232	775.118	2.85238	10.29534	2499.09245	13.76318	1.9817	4.89459	-474.425	-358.35625	-2427.33697	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
272	25	272_L25.avi	52050	272_R26.avi	51070	28.94561	P1	23.69425	163.53736	0.89824	3.91181	1205.10481	9.10219	53.95389	83.65446	18.65646	189.72753	-1189.92983	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	26	272_L25.avi	52062	272_R26.avi	51082	28.95229	P1	23.70092	297.65664	4.49383	3.51533	2841.74516	21.29529	0.59115	14.83221	-995.6268	271.76031	-2647.71395	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	27	272_L25.avi	52066	272_R26.avi	51086	28.95451	P1	23.70315	139.49691	1.4932	3.92987	1284.34661	12.19832	25.77151	4.64432	266.9358	48.89753	-1255.34876	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	28	272_L25.avi	52068	272_R26.avi	51088	28.95562	P1	23.70426	160.04537	1.84832	2.19791	1193.12527	7.74901	47.57953	20.81386	146.07333	67.40127	-1182.22991	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	29	272_L25.avi	52083	272_R26.avi	51103	28.96396	P1	23.7126	145.97756	2.83252	7.33195	2057.04787	16.76983	16.26808	1.86777	592.96058	-25.65013	-1969.56486	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	30	272_L25.avi	52083	272_R26.avi	51103	28.96396	P1	23.7126	164.60131	4.61549	4.4198	2538.44572	4.29754	23.12588	12.7996	182.57337	53.39307	-2531.30852	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	31	272_L25.avi	52086	272_R26.avi	51106	28.96563	P1	23.71427	172.47298	3.84228	2.72153	1896.3029	16.59668	38.75475	5.35914	-151.66401	-519.97972	-1817.30124	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	32	272_L25.avi	52094	272_R26.avi	51114	28.97008	P1	23.71872	163.90812	0.9091	3.57869	1150.12484	10.3574	15.43318	32.64568	-30.17743	204.56457	-1131.38402	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	34	272_L25.avi	52113	272_R26.avi	51133	28.98065	P1	23.72928	236.76288	1.26339	1.14618	1824.43564	10.83745	4.43266	8.87514	-72.97055	335.18534	-1791.89606	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	35	272_L25.avi	52129	272_R26.avi	51149	28.98955	P1	23.73818	160.91411	0.67975	3.36595	995.91552	8.07261	7.40044	33.9898	121.326	69.5648	-986.04689	Labridae	Coris	auricularis	37384088	1	F	Passing			
272	36	272_L25.avi	53163	272_R26.avi	52183	29.56456	P1	24.3132	361.55072	1.28893	1.14014	1435.89075	2.20999	13.94206	14.16737	22.87876	50.42322	-1434.82274	Labridae	Coris	auricularis	37384088	1	M	Passing			
272	38	272_L25.avi	59512	272_R26.avi	58532	33.09532	P1	27.84396	940.87429	2.29859	10.02405	2026.77252	16.86161	9.93625	5.531	251.23646	-531.49986	-1939.63785	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
272	39	272_L25.avi	60485	272_R26.avi	59505	33.63641	P1	28.38505	225.25529	10.97656	4.71245	3122.02041	9.53097	40.85553	7.15492	12.29337	-516.80003	-3078.92482	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
272	40	272_L25.avi	100170	272_R26.avi	99190	55.70571	P1	50.45434	343.07556	16.92978	3.70888	4838.1945	16.86868	21.65475	8.26052	-1353.80267	-371.85289	-4630.01833	Monacanthidae	Acanthaluteres	brownii	37465001	1	AD	Passing			
272	41	272_L25.avi	104170	272_R26.avi	103190	57.93015	P1	52.67879	121.90464	1.40904	1.53389	1402.28619	14.98559	17.34023	14.28464	-306.12881	194.32493	-1354.59571	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
272	42	272_L25.avi	104197	272_R26.avi	103217	57.94517	P1	52.6938	116.12601	2.15739	3.18137	1591.78281	16.41412	27.98519	9.91503	-111.67349	-435.71947	-1526.90867	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
13RC3	0	13RC3_L23.avi	11064	13RC3_R24.avi	11282	6.15282	P1	0.43933	53.99451	0.77485	4.43592	967.12065	17.75393	20.85973	37.70197	-220.72459	195.57317	-921.06143	Plesiopidae	Trachinops	noarlungae	37316017	1	AD	Passing			
13RC3	1	13RC3_L23.avi	12598	13RC3_R24.avi	12816	7.00589	P1	1.2924	78.36857	5.60271	1.80489	2081.7287	19.20644	55.04751	12.20993	-625.72745	278.31708	-1965.85838	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	2	13RC3_L23.avi	12598	13RC3_R24.avi	12816	7.00589	P1	1.2924	76.45891	4.4364	1.19271	2348.14697	7.11459	26.15905	12.50452	-263.43913	123.20944	-2330.06726	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	3	13RC3_L23.avi	12600	13RC3_R24.avi	12818	7.00701	P1	1.29352	84.10475	3.98874	2.84067	2473.20134	30.5533	25.65509	39.01897	-1104.52301	600.53883	-2129.81382	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	4	13RC3_L23.avi	12628	13RC3_R24.avi	12846	7.02258	P1	1.30909	80.05372	5.47984	0.34951	2012.97318	6.83917	52.85085	17.72013	-113.30894	211.23968	-1998.64952	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	5	13RC3_L23.avi	12628	13RC3_R24.avi	12846	7.02258	P1	1.30909	75.85423	5.03844	0.27981	2731.52747	10.66792	23.79145	24.58298	217.15211	456.64829	-2684.31735	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	6	13RC3_L23.avi	12632	13RC3_R24.avi	12850	7.0248	P1	1.31131	84.53451	5.4039	1.60158	1996.48171	7.04289	53.73015	19.14222	-92.04608	226.82876	-1981.41754	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	7	13RC3_L23.avi	12746	13RC3_R24.avi	12964	7.0882	P1	1.37471	78.87156	2.44934	0.30711	2124.86241	4.60086	17.22602	29.21978	25.03757	168.59434	-2118.01543	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	8	13RC3_L23.avi	12821	13RC3_R24.avi	13039	7.12991	P1	1.41642	88.5186	2.78059	1.34512	1667.63059	7.32217	32.1245	0.04785	-150.11141	150.46102	-1654.03139	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	9	13RC3_L23.avi	13054	13RC3_R24.avi	13272	7.25948	P1	1.54599	56.14615	0.64666	4.18356	879.83311	7.43849	13.77509	10.97142	68.97201	90.64858	-872.42879	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
13RC3	11	13RC3_L23.avi	14906	13RC3_R24.avi	15124	8.2894	P1	2.57591	288.2242	1.59572	2.95993	1777.18335	14.98508	9.99265	9.5931	-259.45291	379.26831	-1716.74704	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
13RC3	12	13RC3_L23.avi	15341	13RC3_R24.avi	15559	8.53131	P1	2.81782	91.43762	1.16564	3.84537	1146.19601	22.08415	21.36693	4.69198	-427.16883	56.83371	-1062.10264	Labridae	Coris	auricularis	37384088	1	AD	Passing			
13RC3	13	13RC3_L23.avi	15352	13RC3_R24.avi	15570	8.53743	P1	2.82394	93.15608	2.13294	2.53303	1631.00976	25.12181	41.18336	45.91341	-625.86258	296.24843	-1476.72805	Labridae	Coris	auricularis	37384088	1	F	Passing			
13RC3	15	13RC3_L23.avi	15371	13RC3_R24.avi	15589	8.54799	P1	2.8345	161.37971	0.88686	3.25225	1069.2916	15.24539	16.09978	5.6439	-194.22339	203.31278	-1031.66163	Labridae	Coris	auricularis	37384088	1	F	Passing			
13RC3	16	13RC3_L23.avi	15371	13RC3_R24.avi	15589	8.54799	P1	2.8345	114.21648	1.53468	2.28502	1084.38706	13.11591	77.30776	44.69653	11.27391	245.81261	-1056.09865	Labridae	Coris	auricularis	37384088	1	F	Passing			
13RC3	17	13RC3_L23.avi	15379	13RC3_R24.avi	15597	8.55244	P1	2.83895	97.62785	2.50753	3.02427	1633.7499	27.5587	37.76487	15.8821	-650.38386	385.14204	-1448.38019	Labridae	Coris	auricularis	37384088	1	AD	Passing			
13RC3	18	13RC3_L23.avi	15390	13RC3_R24.avi	15608	8.55856	P1	2.84507	389.13012	2.23195	2.3157	2245.46422	7.22644	11.56268	29.67621	-163.14434	230.58015	-2227.62795	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
13RC3	19	13RC3_L23.avi	15423	13RC3_R24.avi	15641	8.57691	P1	2.86342	418.80427	23.9439	6.21718	5002.86151	15.54983	36.69494	10.613	595.94754	1201.46837	-4819.74518	Labridae	Coris	auricularis	37384088	1	M	Passing			
13RC3	20	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	179.7015	0.7035	1.35821	978.66186	17.20078	2.10882	10.00126	239.49993	162.47602	-934.89056	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	21	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	114.27377	0.76597	1.29438	1028.65094	14.73023	14.18123	20.62498	34.28337	259.29664	-994.84303	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	22	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	116.86771	0.7422	1.31248	1107.92311	10.31428	6.8526	5.34656	3.53725	198.33931	-1090.01955	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	23	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	109.41193	0.63116	2.46853	980.41984	8.8925	0.94176	4.55092	-50.1681	143.00998	-968.63532	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	24	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	114.16303	1.32544	2.95811	1062.26134	5.79052	36.2495	10.88426	-93.70367	52.01686	-1056.84106	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	25	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	112.21097	0.9735	3.76489	1048.14328	14.83722	21.26216	15.10576	-267.00305	-27.36857	-1013.19527	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	26	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	108.23126	0.88076	4.36864	1138.76744	16.92521	0.02832	7.99222	-315.58782	-101.54282	-1089.44236	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	27	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	96.0004	2.08118	4.53116	1330.25765	11.17447	42.4916	21.58746	-257.78934	-2.36058	-1305.03812	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	28	13RC3_L23.avi	18804	13RC3_R24.avi	19022	10.45712	P1	4.74363	67.77162	2.31427	11.02261	1466.90522	26.45956	60.39503	33.79488	-625.97301	-188.02888	-1313.24555	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	29	13RC3_L23.avi	18857	13RC3_R24.avi	19075	10.4866	P1	4.77311	108.93712	2.58444	1.51536	1567.94313	6.13069	34.40187	8.71474	-57.5022	157.26851	-1558.97588	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	30	13RC3_L23.avi	18857	13RC3_R24.avi	19075	10.4866	P1	4.77311	104.6507	2.53034	2.00909	1467.20069	7.64809	40.96886	16.62441	-180.96493	73.35537	-1454.14873	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	31	13RC3_L23.avi	18857	13RC3_R24.avi	19075	10.4866	P1	4.77311	107.67561	0.70175	1.24176	1084.96683	7.20912	1.27462	17.18058	-56.87091	123.70745	-1076.38989	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	32	13RC3_L23.avi	18889	13RC3_R24.avi	19107	10.50439	P1	4.7909	117.17598	1.39037	6.84678	1554.83349	14.22844	15.15114	41.70981	-381.94205	12.91141	-1507.1366	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	33	13RC3_L23.avi	18889	13RC3_R24.avi	19107	10.50439	P1	4.7909	115.7908	1.70009	1.30643	1697.47548	24.27006	8.49157	35.40249	-649.10139	-255.91088	-1547.44952	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
13RC3	35	13RC3_L23.avi	20840	13RC3_R24.avi	21058	11.58937	P1	5.87588	130.8236	4.28907	2.15637	1655.56735	13.88677	76.86653	20.33279	-360.90786	-166.21296	-1607.17828	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
13RC3	36	13RC3_L23.avi	21201	13RC3_R24.avi	21419	11.79012	P1	6.07663	117.15681	5.59002	1.60823	1922.69428	6.8041	63.29843	17.53013	209.36074	89.76047	-1909.15281	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
13RC3	37	13RC3_L23.avi	21220	13RC3_R24.avi	21438	11.80069	P1	6.0872	92.17263	1.14184	1.76464	1609.22707	10.31054	2.73946	40.77664	287.86227	-9.66938	-1583.24148	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
13RC3	39	13RC3_L23.avi	21730	13RC3_R24.avi	21948	12.08431	P1	6.37082	140.9248	0.99936	2.93777	1334.08321	9.88079	10.54723	55.23076	65.52428	219.34938	-1314.29465	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
13RC3	40	13RC3_L23.avi	21741	13RC3_R24.avi	21959	12.09042	P1	6.37693	104.7577	1.41741	1.10628	1578.30478	3.18406	13.30349	7.40082	66.73991	56.8414	-1575.86827	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
13RC3	41	13RC3_L23.avi	21756	13RC3_R24.avi	21974	12.09877	P1	6.38527	103.31185	1.28824	3.23144	1596.21508	1.05518	15.24844	46.73132	-10.74461	27.36079	-1595.9444	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
13RC3	42	13RC3_L23.avi	21788	13RC3_R24.avi	22006	12.11656	P1	6.40307	152.78145	1.98562	1.70695	1474.9585	10.31894	37.16523	40.33723	-10.94379	263.97873	-1451.10236	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
13RC3	43	13RC3_L23.avi	22972	13RC3_R24.avi	23190	12.775	P1	7.06151	275.06522	1.76236	5.11092	1437.41651	18.41881	23.4985	5.53725	449.71542	63.43181	-1363.78102	Plesiopidae	Paraplesiops	meleagris	37316009	1	AD	Passing			
