OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
18	0	P1	18_L23.avi	6061	3.37059	18_L23.avi	113993	63.39284	1
111	0	Time seabed	111_L19.avi	2195	1.22067	111_L19.avi	110087	61.22067	1
330	0	P1	330_R14.avi	7030	3.90947	330_R14.avi	114922	63.90946	1
196	0	P1	196_L25.avi	2611	1.45201	196_L25.avi	110551	61.47870	1
512	0	p1	512_R10.avi	2364	1.31465	512_R10.avi	110359	61.37193	1
684	0	P1	684_L21.avi	6088	3.38561	684_L21.avi	114791	63.83661	1
100	0	P1	100_R22.avi	5019	2.79112	100_R22.avi	112984	62.83172	1
95	0	P1	95_L13.avi	6585	3.66200	95_L13.avi	114582	63.72039	1
89	0	P1	89_L21.avi	4171	2.31954	89_L21.avi	112075	62.32622	1
572	0	P1	572_L21.avi	8804	4.89601	572_L21.avi	116784	64.94494	1
38	0	P1	38_L11.avi	3665	2.03815	38_L11.avi	111579	62.05038	1
635	0	P1	635_L19.avi	8184	4.55122	635_L19.avi	116601	64.84318	1
10002	0	P1	10002_L15.avi	8405	4.67412	10002_L15.avi	115388	64.16861	1
608	0	P1	608_L9.avi	8179	4.54844	608_L9.avi	116144	64.58903	1
52	0	P1	52_L19.avi	13709	7.62373	52_L19.avi	122125	67.91514	1
13RC5	0	P1	13RC5_L15.avi	10261	5.70626	13RC5_L15.avi	118223	65.74519	1
96	0	P1	96_L21.avi	6678	3.71371	96_L21.avi	114698	63.78490	1
5	0	P1	5_L23.avi	5008	2.78501	5_L23.avi	112921	62.79669	1
719	0	Time Seabed	719_L13.avi	2639	1.46758	719_L13.avi	110531	61.46758	1
523	0	Time Seabed	523_L17.avi	5047	2.80670	523_L17.avi	112939	62.80670	1
800	0	Time Seabed	800_L9.avi	7268	4.04182	800_L9.avi	115160	64.04182	1
29	0	P1	29_L23.avi	15868	8.82438	29_L23.avi	123851	68.87499	1
394	0	P1	394_L9.avi	2147	1.19397	394_L9.avi	110273	61.32410	1
112	0	Time Seabed	112_L17.avi	4048	2.25114	112_L17.avi	111940	62.25114	1
31	0	Time Seabed	31_L15.avi	5545	3.08364	31_L15.avi	113437	63.08364	1
879	0	Time Seabed	879_L15.avi	11863	6.59715	879_L15.avi	119755	66.59715	1
335	0	P1	335_L23.avi	3218	1.78957	335_L23.avi	111202	61.84073	1
139	0	P1	139_L25.avi	8994	5.00167	139_L25.avi	117624	65.41208	1
107	0	P1	107_L15.avi	5220	2.90290	107_L15.avi	115333	64.13803	1
13RC7	0	P1	13RC7_L11.avi	4079	2.26838	13RC7_L11.avi	113123	62.90902	1
13RC6	0	P1	13RC6_L25.avi	3476	1.93304	13RC6_L25.avi	111452	61.97976	1
624	0	P1	624_L11.avi	2587	1.43866	624_L11.avi	110544	61.47481	1
64	0	P1	64_L5.avi	6424	3.57246	64_L5.avi	114408	63.62362	1
93	0	Time Seabed]	93_L17.avi	4127	2.29507	93_L17.avi	112019	62.29507	1
12RC1	0	Time Seabed	12RC1_L5.avi	2900	1.61272	12RC1_L5.avi	110792	61.61272	1
160	0	P1	160_L19.avi	2620	1.45701	160_L19.avi	110625	61.51985	1
62	0	P1	62_L23.avi	6259	3.48070	62_L23.avi	114532	63.69258	1
794	0	P1	794_L19.avi	9979	5.54944	794_L19.avi	117980	65.61005	1
98	0	P1	98_R20.avi	5449	3.03025	98_R20.avi	113783	63.27605	1
10000	0	P1	10000_L5.avi	4155	2.31064	10000_L5.avi	114719	63.79657	1
320	0	P1	320_L17.avi	23669	13.16261	320_L17.avi	119716	66.57546	1
77	0	P1	77_L13.avi	7434	4.13413	77_L13.avi	115500	64.23090	1
270	0	Time Seabed	270_L5.avi	3820	2.12435	270_L5.avi	111712	62.12435	1
544	0	P1	544_L13.avi	12747	7.08876	544_L13.avi	120714	67.13046	1
11R1	0	P1	11RC1_L5.avi	6627	3.68535	11RC1_L5.avi	115771	64.38160	1
13RC8	0	P1	13RC8_L23.avi	7578	4.21421	13RC8_L23.avi	115494	64.22756	1
