OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
10	39	0	525.82915	603.88393	410.05025	615.93750
10	39	1	1031.15578	514.68750	950.35176	496.60714
10	40	0	1319.39698	512.27679	1323.91960	479.28795
10	40	1	1611.25628	571.33929	1597.98995	530.35714
782	0	0	728.40000	778.80000	620.40000	793.20000
782	1	0	1620.00000	655.20000	1293.60000	682.80000
782	1	1	1735.20000	644.40000	1398.00000	667.20000
782	2	0	763.20000	544.80000	645.60000	571.20000
782	2	1	835.20000	528.00000	729.60000	550.80000
782	3	0	756.00000	595.20000	493.20000	624.00000
782	3	1	830.40000	573.60000	578.40000	600.00000
782	4	0	668.40000	555.60000	798.00000	584.40000
782	5	0	643.20000	622.80000	794.40000	648.00000
782	6	0	738.00000	586.80000	862.80000	616.80000
782	7	0	733.20000	636.00000	865.20000	663.60000
782	8	0	1900.80000	822.00000	1594.80000	870.00000
782	9	0	1897.20000	715.20000	1668.00000	762.00000
782	10	0	801.60000	492.00000	673.20000	519.60000
782	10	1	1221.60000	439.20000	1027.20000	460.80000
782	11	0	1453.20000	475.20000	1368.00000	490.80000
782	11	1	1814.40000	445.20000	1754.40000	450.00000
782	12	0	1690.80000	526.80000	1904.40000	544.80000
782	12	1	1539.60000	477.60000	1730.40000	490.80000
782	13	0	1380.00000	535.20000	1630.80000	552.00000
782	14	0	460.80000	618.00000	489.60000	642.00000
782	14	1	700.80000	596.40000	706.80000	625.20000
782	15	0	189.60000	483.60000	201.60000	520.80000
782	15	1	409.20000	478.80000	421.20000	511.20000
782	16	0	404.20000	121.20000	691.60000	177.60000
782	17	0	402.00000	222.00000	536.40000	277.20000
782	17	1	519.60000	277.20000	651.60000	321.60000
782	18	0	392.40000	486.00000	584.40000	520.80000
782	18	1	510.00000	523.20000	684.00000	548.40000
782	19	0	20.40000	403.20000	183.60000	452.40000
782	19	1	148.80000	306.00000	296.40000	363.60000
782	20	0	979.20000	310.80000	952.80000	333.60000
782	20	1	1140.00000	374.40000	1114.80000	391.20000
782	21	0	1197.60000	678.00000	1065.60000	702.00000
782	21	1	1360.80000	624.00000	1212.00000	638.40000
782	22	0	1563.60000	740.40000	1429.20000	768.00000
782	22	1	1807.20000	730.80000	1688.40000	763.20000
782	23	0	1158.00000	568.80000	676.80000	597.60000
782	23	1	1521.60000	532.80000	1045.20000	552.00000
782	24	0	1262.40000	637.20000	1156.80000	657.60000
782	24	1	1434.00000	697.20000	1294.80000	726.00000
782	25	0	1423.20000	670.80000	1348.80000	697.20000
782	25	1	1513.20000	630.00000	1448.40000	658.80000
782	26	0	93.60000	462.00000	78.00000	510.00000
782	26	1	328.80000	468.00000	291.60000	505.20000
782	27	0	1732.80000	675.60000	1573.20000	705.60000
782	27	1	1622.40000	638.40000	1485.60000	661.20000
439	0	0	351.43547	548.59701	399.42812	559.66418
439	0	1	425.64323	569.75373	461.88353	573.76866
439	1	0	580.81952	499.20149	524.19517	504.28358
439	1	1	470.34732	512.97015	427.49003	522.08209
439	2	0	823.59706	510.66418	665.16579	505.65672
439	2	1	910.22875	507.30597	743.40294	498.94030
439	3	0	657.32214	492.73881	404.66527	496.75373
439	3	1	567.33263	481.65672	337.84470	488.69403
439	4	0	1334.13326	626.64179	1445.08919	606.27612
439	4	1	1234.07030	655.52239	1307.88353	627.38806
439	5	0	1696.36936	622.61194	1569.44386	574.25373
439	5	1	938.37146	669.66418	896.06716	656.99254
439	6	0	282.97692	450.04478	410.52466	485.46269
439	6	1	803.59496	518.68657	849.96432	514.85075
439	7	0	1054.19203	509.01493	1068.36621	495.68657
439	7	1	666.49423	477.67164	717.03568	483.29104
439	8	0	1718.79224	415.97761	1900.86044	354.41045
439	8	1	1600.26128	406.57463	1785.35152	348.70149
81	0	0	354.11033	703.03774	152.31095	749.96226
81	0	1	278.07072	719.00000	55.97173	764.22642
81	1	0	1684.20509	659.98113	1463.67845	751.71698
81	1	1	1761.37624	681.71698	1524.96466	777.75472
81	2	0	510.00849	757.62264	79.37809	808.45283
81	2	1	613.20509	748.45283	225.92226	802.00000
81	3	0	495.48656	669.62264	353.80919	722.86792
81	3	1	407.90523	691.01887	251.36396	741.54717
81	4	0	308.59830	685.98113	230.67138	732.37736
81	4	1	238.32956	703.98113	152.98940	744.60377
81	5	0	902.14569	663.62264	872.10247	723.18868
81	5	1	951.02829	668.03774	917.55830	730.66038
81	6	0	1216.84158	665.66038	1097.85512	736.56604
81	6	1	1274.55021	661.92453	1145.68551	736.56604
81	7	0	1372.12164	672.03774	1345.08481	749.67925
81	7	1	1409.46252	689.24528	1388.95760	767.79245
81	8	0	1685.75248	781.30189	1459.77032	880.83019
81	8	1	1611.07072	761.83019	1380.61837	857.50943
81	9	0	1696.40736	729.64151	1570.61484	827.09434
81	9	1	1748.23197	735.75472	1632.80565	837.50943
81	10	0	1643.89109	776.15094	1401.63604	875.83019
81	10	1	1698.88402	782.03774	1474.90813	882.39623
81	11	0	1381.08911	699.05660	1319.94700	775.90566
81	11	1	1330.16973	697.69811	1271.32509	775.22642
81	12	0	910.87412	648.56604	838.92933	710.88679
81	12	1	947.08345	644.71698	889.81272	700.47170
81	13	0	1052.22631	645.73585	969.16254	711.37736
81	13	1	1096.35644	648.45283	1003.76325	719.30189
81	14	0	1896.46393	675.90566	1740.08834	776.47170
81	14	1	1804.13013	673.41509	1660.03180	769.90566
81	15	0	756.91655	651.24528	688.59011	706.73585
81	15	1	813.04102	645.81132	748.74558	706.73585
81	16	0	566.28289	796.35849	152.31095	849.86792
81	16	1	660.99293	857.15094	213.71025	908.28302
81	17	0	151.63964	612.97439	46.70270	666.17823
81	17	1	225.15315	629.39915	85.90991	679.72145
81	18	0	287.50450	608.14408	136.07207	663.90608
81	18	1	393.30631	631.48453	216.79279	688.11099
81	19	0	52.18018	591.07577	29.11712	644.16329
81	19	1	94.27027	609.51761	49.00901	658.28282
81	20	0	1468.42150	949.43396	1100.97173	1044.45283
81	20	1	1687.75813	964.47170	1317.16961	1074.11321
81	21	0	482.03678	991.69811	360.93286	982.18868
81	22	0	1616.29137	917.05660	1332.25795	1024.75472
81	22	1	1839.66054	940.37736	1511.36749	1056.67925
81	23	0	1481.41443	907.47170	1115.36396	1001.20755
81	23	1	1679.66054	896.60377	1371.81625	1002.56604
81	24	0	922.46818	860.66038	588.04240	923.94340
81	24	1	897.25743	982.86792	464.56537	1014.05660
81	25	0	1187.08487	784.52830	735.40989	865.54717
81	25	1	1166.24752	1035.39623	595.24382	1078.86792
81	26	0	1812.46847	594.60192	1908.18018	682.68730
81	26	1	1708.97297	599.21238	1788.82883	683.83991
81	27	0	1870.41441	751.50480	1893.47748	869.07150
81	28	0	1235.72072	488.16115	1521.68468	542.41515
81	28	1	1344.11712	490.46638	1638.44144	551.34792
81	29	0	646.30631	586.31270	601.30631	644.97439
81	29	1	875.20721	592.94023	835.68468	652.75454
81	30	0	426.89189	787.77161	32.57658	833.43330
81	30	1	760.46847	792.68623	280.21622	842.07791
81	31	0	219.09910	924.39701	16.14414	964.73853
81	32	0	1256.21622	694.07684	1063.87387	766.70331
81	32	1	1473.29730	664.68517	1303.74775	753.60192
81	33	0	1025.48649	621.17823	877.89189	684.58485
81	33	1	1240.54955	630.97545	1092.66667	698.41622
81	34	0	842.33333	596.75454	482.08108	665.17823
81	34	1	972.92793	595.31377	686.76577	663.73746
81	35	0	928.93694	625.83885	753.89189	687.99146
81	35	1	1103.63964	598.75240	955.98198	673.00747
81	36	0	920.57658	709.97972	646.36036	772.99680
81	36	1	1065.00901	685.19851	835.76577	753.69050
81	37	0	1426.52252	456.43223	805.67568	533.07791
81	37	1	1750.48649	481.79296	1221.12613	561.58485
81	38	0	1410.29703	600.96226	1255.87633	674.62264
81	38	1	1513.04102	632.43396	1333.67138	713.11321
81	39	0	1490.92221	495.37736	1276.80212	570.09434
81	39	1	1639.38048	480.20755	1408.64664	554.47170
81	40	0	1614.84017	671.13208	1310.55830	754.43396
81	40	1	1797.47100	740.64151	1436.52297	838.88679
81	41	0	1353.77652	740.37736	545.46996	839.54717
81	42	0	1792.82885	69.50943	1613.38869	109.37736
81	42	1	1645.95474	78.33962	1473.17668	125.22642
81	43	0	1561.48091	322.05660	1503.58304	381.13208
81	43	1	1682.10325	335.64151	1644.47350	393.13208
81	44	0	1678.48798	473.52830	1729.14488	543.32075
81	44	1	1580.72277	475.79245	1612.00000	548.98113
81	45	0	1480.86421	473.01887	1284.29329	548.35849
81	45	1	1327.20085	517.39623	1144.08127	587.52830
81	46	0	1738.93494	590.67925	1612.15194	677.00000
81	46	1	1605.63932	584.33962	1503.60071	664.32075
81	47	0	1297.16124	202.50943	1364.99647	257.60377
81	47	1	1226.10042	152.69811	1298.50883	207.56604
81	48	0	1406.52051	531.71698	1403.41696	598.71698
81	48	1	1513.11174	517.79245	1520.44876	588.18868
81	49	0	1895.89816	447.54717	1794.48763	522.07547
81	49	1	1744.49788	482.86792	1622.84099	551.28302
81	50	0	993.28430	140.83019	543.90106	232.84906
81	50	1	1150.79491	165.96226	768.80565	247.11321
81	51	0	433.15276	198.13208	317.25442	290.64151
81	51	1	549.70156	269.45283	441.86219	351.32075
81	52	0	1364.17256	83.88679	1276.54417	135.50943
81	52	1	1469.06648	67.92453	1390.86219	114.45283
81	53	0	1287.24187	552.90566	1213.51590	620.60377
81	53	1	1416.71570	546.83019	1351.57951	617.54717
81	54	0	1291.80622	548.98113	1220.68905	619.92453
81	54	1	1423.85714	544.56604	1354.68198	617.20755
81	55	0	1463.97595	31.92453	1357.34276	82.18868
81	55	1	1565.81471	47.88679	1470.98233	92.37736
81	56	0	1470.26450	33.96226	1363.67491	82.86792
81	56	1	1574.14003	47.88679	1476.29682	93.73585
81	57	0	536.74965	208.26415	282.21908	302.58491
81	57	1	383.53890	249.24528	119.16608	345.83019
81	58	0	815.24752	204.09434	224.80212	305.32075
81	58	1	997.87836	138.88679	432.06714	234.00000
81	59	0	1229.79774	130.41509	872.59011	198.67925
81	59	1	1451.12730	36.33962	1063.23322	98.83019
81	60	0	1328.92645	314.15094	1354.02827	377.69811
81	60	1	1445.70156	315.16981	1253.27915	373.96226
81	61	0	1494.80339	378.90566	1385.57597	442.90566
81	61	1	1591.55021	354.45283	1494.12721	413.35849
81	62	0	1006.87412	351.81132	505.73145	427.83019
81	62	1	841.21641	422.90566	311.96466	504.16981
81	63	0	749.86704	311.07547	372.66078	392.20755
81	63	1	619.06082	419.30189	294.86572	495.90566
81	64	0	776.84583	227.75472	180.66078	323.56604
81	64	1	605.00566	366.30189	38.89753	448.35849
81	65	0	430.52758	358.90566	100.16254	440.22642
81	65	1	512.68034	537.32075	225.81625	600.41509
81	66	0	728.30835	512.81132	628.72792	578.18868
81	66	1	588.44979	509.64151	522.21201	572.07547
81	67	0	543.97171	348.01887	426.96113	421.62264
81	67	1	429.23338	404.39623	293.98587	482.07547
81	68	0	289.55728	220.64151	121.66784	318.56604
81	68	1	221.66478	260.49057	12.66431	354.11321
81	69	0	406.20085	302.09434	222.83039	397.03774
81	69	1	206.37058	206.54717	20.50883	310.13208
81	70	0	1550.66478	482.26415	107.19435	584.15094
81	70	1	1883.33805	482.26415	534.61484	597.73585
81	71	0	1209.84441	504.00000	736.79152	584.15094
81	71	1	1075.41726	638.49057	565.82332	715.92453
81	72	0	1153.63649	440.56604	937.88693	512.37736
81	72	1	1018.98303	430.15094	813.95760	498.56604
81	73	0	1218.13437	431.50943	1073.47350	502.07547
81	73	1	1087.78076	402.98113	950.22261	472.41509
81	74	0	1892.84300	588.22642	495.26502	692.83019
81	74	1	1499.06648	607.24528	24.42403	711.84906
81	75	0	1194.90806	403.47170	964.74912	475.47170
81	75	1	1037.39745	422.49057	814.13428	493.13208
81	76	0	1213.91796	532.52830	990.53004	597.73585
81	76	1	1075.41726	521.66038	842.62898	593.66038
81	77	0	1311.68317	463.24528	1074.65724	528.45283
81	77	1	1169.10891	463.24528	951.18021	529.81132
81	78	0	1374.14427	529.81132	1082.79859	596.37736
81	78	1	1539.80198	509.43396	1218.48763	585.50943
81	79	0	1237.00141	646.64151	1086.86926	715.92453
81	79	1	1349.70297	648.00000	1165.56890	724.07547
81	80	0	1319.83027	690.11321	1139.78799	767.54717
81	80	1	1447.46818	672.45283	1238.84099	753.96226
81	81	0	1531.65488	650.71698	1331.10954	736.30189
81	81	1	1655.21924	660.22642	1453.22968	748.52830
81	82	0	1569.67468	590.94340	52.91873	695.54717
81	82	1	1854.82320	586.86792	511.54770	691.47170
81	83	0	1194.90806	430.64151	73.27208	529.81132
81	83	1	1553.38048	418.41509	398.92580	516.22642
81	84	0	1520.79208	245.88679	793.78092	332.83019
81	84	1	1294.03112	275.77358	552.25442	369.50943
81	85	0	1581.89533	304.30189	1161.49823	377.66038
81	85	1	1837.17115	226.86792	1321.61131	307.01887
81	86	0	1332.05092	273.05660	424.70671	376.30189
